RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2023-05-31,2023-07-31,2024-04-30
753879,836,"Elkins, WV",msa,WV,2023-04-30,0.9,2.2,0.0
394812,838,"Macomb, IL",msa,IL,2023-04-30,0.8,2.2,-0.1
394435,839,"Camden, AR",msa,AR,2023-04-30,0.7,2.1,3.1
394508,840,"Crescent City, CA",msa,CA,2023-04-30,0.6,1.4,1.9
394921,841,"North Vernon, IN",msa,IN,2023-04-30,1.0,2.5,5.9
395154,843,"Thomaston, GA",msa,GA,2023-04-30,1.2,3.1,10.3
394642,845,"Grants, NM",msa,NM,2023-04-30,0.7,2.2,2.9
394381,846,"Bennettsville, SC",msa,SC,2023-04-30,0.5,1.4,0.8
394615,847,"Fredericksburg, TX",msa,TX,2023-04-30,0.7,2.2,4.3
395159,848,"Toccoa, GA",msa,GA,2023-04-30,1.3,3.2,9.8
753923,849,"The Dalles, OR",msa,OR,2023-04-30,0.9,2.3,5.6
394649,850,"Greensburg, IN",msa,IN,2023-04-30,0.9,2.5,5.1
394706,851,"Indianola, MS",msa,MS,2023-04-30,0.3,1.6,0.0
394758,852,"La Grande, OR",msa,OR,2023-04-30,0.9,2.3,4.9
753909,854,"Ottawa, KS",msa,KS,2023-04-30,1.3,3.2,7.8
394912,855,"New Ulm, MN",msa,MN,2023-04-30,1.7,3.9,2.8
394791,856,"Lexington, NE",msa,NE,2023-04-30,1.0,2.5,3.4
394643,857,"Great Bend, KS",msa,KS,2023-04-30,1.3,2.9,7.5
395110,858,"Spearfish, SD",msa,SD,2023-04-30,1.0,2.4,5.1
395214,859,"Wauchula, FL",msa,FL,2023-04-30,1.2,2.8,7.9
394830,860,"Marshall, MN",msa,MN,2023-04-30,1.3,3.1,0.7
394529,861,"Deming, NM",msa,NM,2023-04-30,0.8,1.9,1.7
394854,862,"Mexico, MO",msa,MO,2023-04-30,1.4,3.9,6.1
394584,863,"Fallon, NV",msa,NV,2023-04-30,0.8,1.8,5.4
394322,864,"Altus, OK",msa,OK,2023-04-30,0.8,2.1,5.3
395181,865,"Uvalde, TX",msa,TX,2023-04-30,0.7,1.6,1.4
753884,866,"Hailey, ID",msa,ID,2023-04-30,1.0,2.3,9.1
753921,867,"Steamboat Springs, CO",msa,CO,2023-04-30,1.3,2.0,10.2
395138,868,"Summerville, GA",msa,GA,2023-04-30,1.2,3.8,8.7
394869,869,"Moberly, MO",msa,MO,2023-04-30,1.1,2.9,5.7
394858,870,"Middlesborough, KY",msa,KY,2023-04-30,0.5,1.8,-0.5
395236,871,"Woodward, OK",msa,OK,2023-04-30,0.7,1.2,2.0
395004,872,"Prineville, OR",msa,OR,2023-04-30,0.9,2.4,6.1
394687,875,"Hood River, OR",msa,OR,2023-04-30,1.0,1.9,4.9
394601,876,"Forrest City, AR",msa,AR,2023-04-30,0.5,0.9,0.6
394494,877,"Connersville, IN",msa,IN,2023-04-30,1.0,2.9,5.3
394868,878,"Mitchell, SD",msa,SD,2023-04-30,1.0,2.8,3.9
394831,879,"Marshall, MO",msa,MO,2023-04-30,1.3,3.8,8.5
394418,880,"Brookings, OR",msa,OR,2023-04-30,0.9,2.1,5.2
395241,881,"Yankton, SD",msa,SD,2023-04-30,0.6,1.7,1.7
395198,882,"Wahpeton, ND",msa,ND,2023-04-30,1.5,3.6,3.4
394818,883,"Magnolia, AR",msa,AR,2023-04-30,0.3,0.6,-2.6
394564,884,"Elk City, OK",msa,OK,2023-04-30,0.5,1.0,-0.5
394793,885,"Liberal, KS",msa,KS,2023-04-30,0.6,1.4,1.6
395239,885,"Worthington, MN",msa,MN,2023-04-30,1.3,4.1,3.6
394945,887,"Oskaloosa, IA",msa,IA,2023-04-30,2.1,4.5,5.0
394959,888,"Pampa, TX",msa,TX,2023-04-30,0.8,1.9,1.7
394470,889,"Clarksdale, MS",msa,MS,2023-04-30,0.4,1.6,1.9
395130,890,"Sterling, CO",msa,CO,2023-04-30,1.2,2.7,6.7
394371,891,"Beatrice, NE",msa,NE,2023-04-30,1.7,4.3,3.7
394718,892,"Jamestown, ND",msa,ND,2023-04-30,0.6,1.5,-1.2
394784,893,"Levelland, TX",msa,TX,2023-04-30,0.6,1.6,0.6
394656,894,"Grenada, MS",msa,MS,2023-04-30,0.7,2.1,2.9
394837,895,"Maryville, MO",msa,MO,2023-04-30,1.8,4.1,11.8
394337,896,"Arkadelphia, AR",msa,AR,2023-04-30,0.7,2.1,2.8
394544,897,"Dumas, TX",msa,TX,2023-04-30,0.5,1.8,-0.3
394659,898,"Guymon, OK",msa,OK,2023-04-30,1.1,2.4,3.5
394403,899,"Borger, TX",msa,TX,2023-04-30,1.3,3.0,0.7
394979,900,"Pierre, SD",msa,SD,2023-04-30,1.2,2.7,3.2
394700,901,"Huron, SD",msa,SD,2023-04-30,1.3,3.8,3.1
395135,903,"Storm Lake, IA",msa,IA,2023-04-30,1.5,3.8,4.7
394498,905,"Cordele, GA",msa,GA,2023-04-30,0.9,1.9,4.7
394578,906,"Evanston, WY",msa,WY,2023-04-30,0.8,2.5,5.0
395014,907,"Raymondville, TX",msa,TX,2023-04-30,0.3,1.9,4.9
753914,908,"Port Lavaca, TX",msa,TX,2023-04-30,0.8,2.4,2.3
753908,909,"Othello, WA",msa,WA,2023-04-30,0.9,2.4,5.9
753925,910,"Vineyard Haven, MA",msa,MA,2023-04-30,1.3,2.8,8.0
394965,911,"Parsons, KS",msa,KS,2023-04-30,1.3,4.0,11.0
395003,912,"Price, UT",msa,UT,2023-04-30,0.9,3.4,7.3
394996,915,"Portales, NM",msa,NM,2023-04-30,0.6,1.4,0.7
394805,916,"Los Alamos, NM",msa,NM,2023-04-30,0.9,2.1,5.6
394678,918,"Hereford, TX",msa,TX,2023-04-30,0.8,2.5,6.4
394330,920,"Andrews, TX",msa,TX,2023-04-30,0.3,1.4,1.6
395112,922,"Spirit Lake, IA",msa,IA,2023-04-30,0.9,2.3,2.2
394594,923,"Fitzgerald, GA",msa,GA,2023-04-30,1.1,2.3,7.3
753927,924,"Winnemucca, NV",msa,NV,2023-04-30,0.7,1.9,4.6
394841,925,"Maysville, KY",msa,KY,2023-04-30,1.5,5.0,6.4
395104,926,"Snyder, TX",msa,TX,2023-04-30,0.5,1.2,-0.7
394676,927,"Helena, AR",msa,AR,2023-04-30,0.5,1.2,1.1
395111,928,"Spencer, IA",msa,IA,2023-04-30,0.9,3.1,2.9
394342,929,"Atchison, KS",msa,KS,2023-04-30,1.4,4.5,13.5
753880,930,"Fairfield, IA",msa,IA,2023-04-30,1.0,2.6,2.8
395186,932,"Vermillion, SD",msa,SD,2023-04-30,0.8,2.4,3.2
395142,933,"Sweetwater, TX",msa,TX,2023-04-30,0.6,0.9,1.7
394968,934,"Pecos, TX",msa,TX,2023-04-30,0.5,1.7,4.5
753929,935,"Zapata, TX",msa,TX,2023-04-30,0.5,1.1,-0.6
394743,936,"Ketchikan, AK",msa,AK,2023-04-30,0.6,1.7,1.1
753874,937,"Craig, CO",msa,CO,2023-04-30,1.4,3.7,6.9
395188,938,"Vernon, TX",msa,TX,2023-04-30,0.7,1.5,2.7
394767,939,"Lamesa, TX",msa,TX,2023-04-30,0.8,1.7,-2.0
