RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28
394353,339,"Augusta, ME",msa,ME,137417.0,143083.0,139333.0,137228.0,134395.0,137062.0,130833.0,129417.0,126750.0,122750.0,112000.0,110633.0,114717.0,123300.0,125667.0,129583.0,127667.0,127167.0,125567.0,126667.0,122833.0,117983.0,110217.0,109217.0,112333.0,126317.0,129767.0,134767.0,130783.0,130833.0,129333.0,119667.0,123667.0,125500.0,118500.0,118000.0,111217.0,126217.0,128283.0,138983.0,139317.0,135083.0,126767.0,124850.0,125100.0,128333.0,126417.0,131000.0,127500.0,132583.0,128083.0,130817.0,128900.0,132483.0,132417.0,135083.0,129167.0,125242.0,120242.0,109575.0,106800.0,108383.0,123650.0,133683.0,136433.0,137667.0,140333.0,138667.0,133000.0,124333.0,119667.0,127250.0,129417.0,134708.0,135108.0,137525.0,135400.0,134800.0,133467.0,133300.0,132250.0,126250.0,118917.0,114000.0,113333.0,124733.0,129650.0,142067.0,147667.0,149333.0,145000.0,139286.0,134052.0,129386.0,122767.0,124333.0,128333.0,132167.0,134167.0,142333.0,145750.0,151333.0,143833.0,144917.0,138750.0,134583.0,130417.0,128250.0,138083.0,141550.0,144267.0,143267.0,151600.0,155383.0,156883.0,149750.0,151000.0,143833.0,143583.0,145233.0,149233.0,158033.0,158800.0,163800.0,164750.0,163000.0,166333.0,164000.0,163333.0,156650.0,150283.0,154100.0,151267.0,159300.0,159983.0,171167.0,177833.0,180000.0,180333.0,174500.0,171500.0,168446.0,166946.0,169613.0,177333.0,181167.0,194000.0,195667.0,210833.0,206667.0,208333.0,201667.0,204567.0,207608.0,203442.0,206375.0,216667.0,230833.0,241667.0,248333.0,256667.0,255833.0,255833.0,244433.0,241267.0,229933.0,229667.0,230750.0,239833.0,261500.0,274417.0,290000.0,283000.0,275500.0,262167.0,255833.0,256333.0,249000.0,255333.0
394321,340,"Altoona, PA",msa,PA,92633.0,95667.0,102333.0,99667.0,96867.0,96117.0,95450.0,93143.0,90227.0,87060.0,84833.0,93500.0,97667.0,104833.0,103133.0,108800.0,104633.0,98667.0,90000.0,91000.0,91833.0,93833.0,91500.0,87000.0,95333.0,100333.0,102633.0,93050.0,98033.0,97067.0,96267.0,93500.0,99417.0,106467.0,97583.0,90667.0,83583.0,86417.0,90750.0,93333.0,90650.0,86317.0,95967.0,99817.0,97483.0,90667.0,91867.0,99533.0,90533.0,97000.0,103150.0,112150.0,109317.0,103833.0,107833.0,100667.0,98300.0,94608.0,91942.0,92975.0,94667.0,99700.0,109033.0,108033.0,112333.0,107667.0,108700.0,104350.0,99350.0,98983.0,96217.0,98300.0,96633.0,103750.0,104000.0,107500.0,115833.0,121500.0,113350.0,101683.0,94183.0,95500.0,95500.0,98333.0,100000.0,105817.0,108967.0,110633.0,108618.0,112201.0,115535.0,116700.0,116479.0,110813.0,105513.0,100333.0,104300.0,112633.0,116300.0,117167.0,114167.0,112150.0,112817.0,109483.0,111500.0,107333.0,110150.0,106783.0,104283.0,106467.0,116317.0,127550.0,127383.0,122900.0,114333.0,115167.0,111500.0,118583.0,119583.0,117917.0,112667.0,110833.0,115150.0,114150.0,114317.0,109833.0,116500.0,119650.0,118150.0,106400.0,95917.0,90917.0,100250.0,115917.0,131917.0,134667.0,125742.0,117908.0,115242.0,117467.0,117133.0,105550.0,106417.0,107250.0,122583.0,127083.0,121083.0,126333.0,124333.0,143333.0,140000.0,141650.0,131983.0,121983.0,127000.0,125833.0,132500.0,122500.0,128333.0,134250.0,145000.0,147083.0,147183.0,143767.0,141683.0,135667.0,129967.0,123300.0,125717.0,137250.0,149083.0,154317.0,154300.0,150033.0,148050.0,142233.0,149667.0,151000.0,153667.0
394905,341,"New Bern, NC",msa,NC,153667.0,155833.0,169500.0,167333.0,172167.0,160500.0,158167.0,149500.0,152500.0,152167.0,158833.0,159167.0,161917.0,156583.0,157583.0,161333.0,157917.0,151917.0,144583.0,151333.0,151000.0,161667.0,163000.0,158167.0,147167.0,144500.0,161667.0,168667.0,173333.0,158750.0,153750.0,146917.0,149500.0,148667.0,145833.0,140833.0,137500.0,140833.0,151667.0,150833.0,150667.0,147958.0,147625.0,141125.0,134667.0,132667.0,135667.0,137333.0,144000.0,146000.0,151083.0,148417.0,146750.0,141667.0,139167.0,141333.0,136167.0,138333.0,127667.0,128500.0,125833.0,135667.0,144417.0,150750.0,150583.0,146167.0,144167.0,145667.0,151733.0,146400.0,139383.0,125317.0,128983.0,137518.0,150184.0,155518.0,154667.0,149750.0,141417.0,136417.0,136667.0,138250.0,139583.0,138500.0,139536.0,144519.0,148602.0,154483.0,153333.0,150333.0,143500.0,143000.0,144917.0,142667.0,137000.0,139083.0,143833.0,149458.0,152458.0,158292.0,166150.0,166983.0,161983.0,159500.0,159570.0,159570.0,153237.0,148333.0,147667.0,154583.0,161417.0,168083.0,165000.0,160667.0,156333.0,155000.0,155500.0,156167.0,162833.0,163500.0,161167.0,160000.0,161000.0,165333.0,165250.0,161583.0,163583.0,157000.0,154333.0,140833.0,139500.0,144083.0,157583.0,167833.0,175250.0,176583.0,173333.0,168833.0,167167.0,168167.0,168750.0,165250.0,166917.0,171667.0,176167.0,176167.0,173667.0,180667.0,183167.0,184500.0,181833.0,181000.0,188333.0,190333.0,192000.0,191167.0,193250.0,201583.0,205417.0,213833.0,219500.0,217833.0,212333.0,210000.0,218333.0,225000.0,223083.0,223833.0,226250.0,233167.0,238250.0,240833.0,245833.0,250000.0,256667.0,260000.0,256500.0,251167.0,243667.0
394588,342,"Farmington, NM",msa,NM,185064.0,184331.0,182000.0,184500.0,188667.0,188667.0,180333.0,172983.0,179983.0,186983.0,191333.0,189167.0,186800.0,187133.0,183933.0,185633.0,183300.0,183750.0,179083.0,177417.0,182667.0,178483.0,183817.0,180300.0,184317.0,176150.0,174833.0,194667.0,194983.0,190483.0,174817.0,178317.0,177817.0,176233.0,174250.0,177000.0,169917.0,166083.0,162500.0,171667.0,169667.0,167333.0,171000.0,172833.0,171833.0,165500.0,166250.0,167950.0,163583.0,171167.0,181467.0,179833.0,171467.0,161133.0,164633.0,163000.0,162000.0,161067.0,164650.0,160650.0,158833.0,155750.0,170083.0,174000.0,180167.0,175000.0,175833.0,172000.0,174500.0,171167.0,174125.0,179191.0,179191.0,180567.0,180467.0,184133.0,176950.0,174983.0,169983.0,180833.0,175833.0,171000.0,159500.0,153167.0,162000.0,165742.0,175242.0,174742.0,176333.0,180167.0,179667.0,175000.0,164000.0,167333.0,169000.0,176333.0,167967.0,168933.0,163933.0,171633.0,171167.0,183167.0,184000.0,183000.0,164983.0,166567.0,170067.0,180583.0,180500.0,179133.0,184933.0,179267.0,181300.0,175667.0,176000.0,175000.0,169333.0,183833.0,184500.0,190833.0,182150.0,183317.0,182567.0,179750.0,181917.0,182667.0,183000.0,177667.0,175333.0,180667.0,187667.0,186317.0,184317.0,186983.0,195833.0,203500.0,205167.0,197000.0,199667.0,196750.0,197417.0,186583.0,192167.0,190833.0,191250.0,191250.0,204917.0,207833.0,208833.0,198000.0,205690.0,204023.0,211502.0,207579.0,210546.0,203900.0,202800.0,196500.0,203167.0,203000.0,199667.0,202500.0,204167.0,212667.0,208667.0,212500.0,221000.0,236500.0,240500.0,250483.0,259650.0,262600.0,248950.0,243750.0,249633.0,258300.0,256833.0,241833.0,241167.0
395120,343,"St. Joseph, MO",msa,MO,84950.0,88617.0,91833.0,100333.0,108000.0,100483.0,89233.0,84400.0,87417.0,91000.0,89667.0,90667.0,94000.0,97833.0,97000.0,103167.0,104000.0,103500.0,100750.0,100083.0,100083.0,94467.0,87371.0,88038.0,87488.0,96083.0,102250.0,96833.0,88133.0,77300.0,81967.0,98333.0,104667.0,97000.0,75833.0,56750.0,62250.0,70233.0,86300.0,96133.0,94983.0,87417.0,78667.0,92000.0,94250.0,95317.0,83400.0,84050.0,94733.0,98150.0,111667.0,110833.0,105833.0,99667.0,92667.0,92833.0,94333.0,101967.0,106050.0,101225.0,90675.0,97675.0,100667.0,111283.0,105367.0,100767.0,97233.0,88733.0,93067.0,82900.0,91233.0,93333.0,103100.0,102850.0,101683.0,98833.0,102167.0,100833.0,98917.0,95917.0,100333.0,99800.0,99500.0,101083.0,110083.0,110267.0,112267.0,115383.0,114083.0,112417.0,103667.0,103833.0,95333.0,95833.0,103667.0,106417.0,105750.0,104967.0,114800.0,124783.0,126067.0,125317.0,117667.0,110000.0,106160.0,113327.0,116160.0,109833.0,108667.0,113833.0,125633.0,123800.0,115467.0,113167.0,113500.0,114333.0,108667.0,103667.0,110333.0,113500.0,120083.0,123917.0,131583.0,131633.0,131466.0,124633.0,124988.0,123522.0,124250.0,119412.0,124878.0,126817.0,135608.0,132075.0,138533.0,132592.0,131542.0,128917.0,132250.0,130000.0,133800.0,126967.0,126717.0,111533.0,116700.0,124450.0,139583.0,150733.0,152400.0,152783.0,148300.0,148300.0,144900.0,139867.0,133200.0,128300.0,129800.0,132950.0,141283.0,149817.0,160000.0,163950.0,159617.0,152950.0,147667.0,138500.0,135750.0,136900.0,152067.0,157483.0,166167.0,165500.0,161667.0,149150.0,146150.0,147983.0,153417.0,152083.0,144083.0
395218,345,"Wenatchee, WA",msa,WA,236317.0,227983.0,227833.0,221167.0,225170.0,222837.0,231337.0,235000.0,226667.0,221850.0,216788.0,221455.0,217772.0,214467.0,214800.0,210717.0,218308.0,218308.0,224875.0,211150.0,214117.0,215628.0,223128.0,219478.0,223400.0,225800.0,224983.0,219900.0,216575.0,216042.0,221692.0,210438.0,205153.0,191503.0,203015.0,211814.0,216814.0,205147.0,204833.0,204716.0,212716.0,208049.0,200500.0,196796.0,191630.0,199380.0,195300.0,195967.0,188217.0,192920.0,207759.0,211759.0,216972.0,214843.0,211839.0,208972.0,204512.0,206775.0,202426.0,199466.0,203275.0,214692.0,223902.0,231697.0,227363.0,219197.0,214083.0,215717.0,220683.0,214933.0,208133.0,204456.0,209106.0,214273.0,223483.0,225833.0,231717.0,228783.0,230442.0,223625.0,221025.0,217375.0,219975.0,226560.0,231636.0,246602.0,251383.0,257950.0,252950.0,249617.0,251228.0,244761.0,244261.0,234167.0,240667.0,238133.0,248000.0,250500.0,256200.0,262633.0,266783.0,277349.0,275023.0,273706.0,271473.0,264333.0,260000.0,250139.0,256104.0,263437.0,270632.0,282907.0,292907.0,301407.0,301500.0,302646.0,294313.0,281480.0,273667.0,281332.0,293148.0,294815.0,310983.0,320333.0,336296.0,330562.0,324766.0,319581.0,315168.0,313847.0,317569.0,315716.0,322920.0,328420.0,344753.0,361333.0,367367.0,369110.0,361610.0,366496.0,365086.0,358003.0,338750.0,343067.0,347483.0,359983.0,357333.0,369167.0,385333.0,395000.0,394167.0,390167.0,389667.0,381242.0,369908.0,375742.0,389667.0,414333.0,429333.0,443000.0,447000.0,445333.0,443667.0,440850.0,435900.0,436733.0,422550.0,426833.0,427667.0,440333.0,459650.0,481317.0,497317.0,498667.0,498667.0,500000.0,478000.0,461333.0,416317.0
753890,347,"Holland, MI",msa,MI,128650.0,130500.0,128333.0,127167.0,129833.0,129000.0,128800.0,128117.0,129283.0,135650.0,132000.0,131333.0,116300.0,108633.0,106842.0,113842.0,122083.0,123875.0,123908.0,119333.0,113333.0,104400.0,106650.0,99350.0,110950.0,112700.0,125833.0,123250.0,126250.0,124750.0,123650.0,127717.0,122717.0,119900.0,111167.0,110000.0,109417.0,112583.0,112321.0,116738.0,114904.0,118000.0,117633.0,111633.0,113300.0,110750.0,109383.0,111050.0,112967.0,124000.0,118250.0,124917.0,123917.0,131150.0,128800.0,132667.0,135183.0,131200.0,119333.0,114333.0,116667.0,122000.0,127000.0,135300.0,141633.0,138283.0,138650.0,135650.0,133217.0,132550.0,138467.0,138583.0,133917.0,131667.0,137833.0,136000.0,136000.0,141500.0,141167.0,137833.0,129167.0,128833.0,128167.0,135167.0,140667.0,146150.0,144483.0,148467.0,146967.0,145267.0,139283.0,143883.0,140583.0,139583.0,133333.0,135824.0,144824.0,151291.0,158100.0,158183.0,160467.0,160250.0,163583.0,160500.0,159917.0,151167.0,151858.0,152358.0,162692.0,169667.0,174000.0,170000.0,171467.0,174650.0,181983.0,181017.0,177167.0,173150.0,169483.0,170150.0,168333.0,170167.0,176500.0,180000.0,184667.0,185000.0,186150.0,177921.0,174754.0,169437.0,172633.0,167467.0,176300.0,179633.0,194633.0,194967.0,199867.0,193867.0,192625.0,187759.0,186659.0,186817.0,198467.0,202200.0,208617.0,205300.0,213333.0,221917.0,232750.0,236417.0,238250.0,245750.0,240083.0,225967.0,213467.0,220800.0,234167.0,238333.0,233058.0,239725.0,249308.0,257917.0,256250.0,255833.0,260833.0,262650.0,265150.0,268483.0,275833.0,282083.0,283083.0,281250.0,278333.0,277300.0,282300.0,297800.0,287833.0,277167.0,246633.0
394810,348,"Lumberton, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78633.0,75983.0,80167.0,80500.0,79833.0,72167.0,78917.0,86583.0,94250.0,99583.0,90917.0,90417.0,83417.0,87750.0,84750.0,86500.0,99500.0,101333.0,102955.0,93289.0,104622.0,104167.0,101500.0,93083.0,89583.0,88917.0,86000.0,84167.0,85083.0,83250.0,84083.0,91500.0,99167.0,107333.0,116667.0,109917.0,116583.0,95667.0,94917.0,90750.0,89000.0,94667.0,102333.0,109000.0,113333.0,107333.0,121667.0,117500.0,116833.0,107500.0,115667.0,123300.0,131633.0,128300.0,120667.0,124417.0,125917.0,138250.0,131000.0,138167.0,120500.0,126500.0,127167.0,135000.0,129917.0,123250.0,135917.0,140833.0,148917.0,133750.0,131750.0,127500.0,135833.0,115500.0
394635,350,"Goldsboro, NC",msa,NC,122083.0,128833.0,139167.0,138500.0,134333.0,128000.0,130500.0,128667.0,126333.0,127333.0,129167.0,132333.0,126333.0,133750.0,135333.0,141500.0,139333.0,133250.0,129083.0,125500.0,122078.0,120828.0,121495.0,127750.0,123667.0,122667.0,119833.0,134333.0,135833.0,141000.0,131367.0,112367.0,106450.0,124250.0,136750.0,130167.0,118000.0,126833.0,137833.0,135583.0,135667.0,126167.0,111083.0,100833.0,107167.0,124500.0,125500.0,119333.0,114667.0,119000.0,133167.0,130500.0,136333.0,132500.0,133167.0,127333.0,115333.0,115333.0,112667.0,113667.0,107500.0,111833.0,120500.0,135333.0,137167.0,136417.0,124750.0,116567.0,111733.0,118983.0,120167.0,126900.0,123650.0,126650.0,130667.0,128333.0,122350.0,115850.0,115018.0,118501.0,117168.0,121450.0,123950.0,126450.0,127400.0,137067.0,139233.0,140000.0,137833.0,142333.0,137267.0,133600.0,138733.0,140967.0,134300.0,119667.0,126333.0,133333.0,150000.0,148333.0,152833.0,142800.0,141800.0,136133.0,134900.0,142233.0,148400.0,152250.0,150250.0,145567.0,146483.0,149633.0,158817.0,162633.0,155817.0,149633.0,137317.0,136483.0,132500.0,147500.0,147667.0,151583.0,151233.0,159567.0,161317.0,155917.0,149917.0,153500.0,151917.0,146250.0,137500.0,139667.0,145833.0,152667.0,159500.0,161667.0,159750.0,152750.0,155667.0,157583.0,165250.0,155667.0,152333.0,148000.0,155833.0,162500.0,166833.0,169333.0,170000.0,170233.0,163233.0,162233.0,166333.0,179333.0,181333.0,174167.0,172167.0,176667.0,189167.0,198333.0,199833.0,198167.0,193333.0,192333.0,182833.0,179167.0,177333.0,186167.0,199000.0,207833.0,224000.0,222167.0,225167.0,217000.0,219333.0,212667.0,210000.0,194967.0,196633.0
395213,351,"Watertown, NY",msa,NY,115817.0,119917.0,122500.0,126333.0,130667.0,132258.0,131425.0,123925.0,120867.0,127200.0,128200.0,131617.0,125783.0,134117.0,133583.0,135583.0,131583.0,135663.0,136329.0,130079.0,129750.0,122083.0,128333.0,129500.0,134833.0,133833.0,131983.0,135483.0,141483.0,142500.0,138833.0,131833.0,129333.0,128750.0,128000.0,122333.0,122583.0,125083.0,139567.0,149900.0,150483.0,147333.0,142050.0,141617.0,137200.0,128483.0,129083.0,127667.0,134167.0,132000.0,132583.0,139750.0,144917.0,147000.0,148667.0,146800.0,144967.0,130528.0,132195.0,130528.0,140300.0,142167.0,148833.0,149500.0,148083.0,143083.0,138417.0,135333.0,134633.0,141383.0,144050.0,133917.0,128333.0,127667.0,143667.0,146583.0,143917.0,137400.0,138617.0,146583.0,148267.0,146800.0,139234.0,133901.0,137734.0,144271.0,159755.0,154921.0,152483.0,142667.0,138333.0,135333.0,142667.0,145417.0,138917.0,118075.0,118059.0,121392.0,142733.0,142500.0,151317.0,151150.0,163325.0,163808.0,157142.0,145217.0,137117.0,138450.0,145700.0,148500.0,147167.0,142250.0,139917.0,142917.0,142000.0,147000.0,137333.0,131667.0,127750.0,127233.0,135733.0,136483.0,151000.0,150833.0,156532.0,154832.0,157332.0,147967.0,145500.0,138227.0,156060.0,152893.0,158833.0,149333.0,161667.0,165500.0,169817.0,162517.0,167933.0,166450.0,166583.0,156967.0,150633.0,144483.0,147683.0,154017.0,165667.0,166733.0,170383.0,169383.0,174317.0,172317.0,172733.0,167733.0,162300.0,160367.0,163700.0,171467.0,173650.0,176983.0,182667.0,190350.0,188650.0,187317.0,184533.0,181100.0,176933.0,170008.0,171808.0,174975.0,193750.0,203750.0,212083.0,204967.0,201800.0,189633.0,183500.0,176533.0,184067.0
395089,352,"Sheboygan, WI",msa,WI,133000.0,135333.0,145000.0,140317.0,140650.0,133317.0,137483.0,126483.0,120483.0,114000.0,118583.0,120250.0,119250.0,123167.0,126167.0,132467.0,129600.0,123600.0,122633.0,122000.0,120750.0,110067.0,110067.0,116900.0,124400.0,121967.0,121883.0,120475.0,124208.0,125342.0,126517.0,128550.0,125250.0,122967.0,112383.0,111717.0,110717.0,110633.0,116267.0,114183.0,117683.0,112000.0,118783.0,117583.0,120967.0,115967.0,114833.0,102166.0,105558.0,106725.0,111508.0,113117.0,114783.0,124167.0,119833.0,119833.0,107967.0,107300.0,112967.0,122333.0,126283.0,125617.0,124833.0,124967.0,126217.0,128833.0,121517.0,116267.0,114433.0,114000.0,113000.0,112667.0,117817.0,124317.0,125817.0,128667.0,131000.0,128233.0,127200.0,126033.0,130933.0,130133.0,120467.0,115833.0,115983.0,117950.0,121117.0,122467.0,127817.0,125950.0,129950.0,135300.0,138510.0,137143.0,131643.0,135133.0,135500.0,134000.0,132417.0,130050.0,133217.0,134533.0,137050.0,132533.0,127767.0,127283.0,130717.0,134917.0,133550.0,138100.0,138900.0,145183.0,146533.0,149533.0,155283.0,153633.0,150317.0,141317.0,141233.0,146250.0,150417.0,150500.0,150500.0,154483.0,161317.0,158817.0,159833.0,160317.0,166450.0,166117.0,165467.0,160333.0,155917.0,158250.0,157833.0,163583.0,168583.0,170417.0,171250.0,162583.0,161333.0,167000.0,171650.0,167050.0,163717.0,161650.0,176583.0,179883.0,179550.0,179550.0,181917.0,184300.0,181633.0,167633.0,165333.0,168667.0,180333.0,182650.0,186650.0,184983.0,190000.0,188333.0,193500.0,196500.0,194800.0,196300.0,194967.0,190833.0,189167.0,193000.0,210467.0,225200.0,236700.0,232083.0,218583.0,215000.0,213417.0,213850.0,200433.0
395217,353,"Weirton, WV",msa,OH,60250.0,64250.0,70667.0,67750.0,66917.0,69583.0,74167.0,66833.0,60000.0,52667.0,56500.0,57667.0,62267.0,69433.0,74433.0,77833.0,74667.0,75117.0,74950.0,69158.0,63542.0,56375.0,57167.0,54333.0,64218.0,70968.0,75302.0,73750.0,68424.0,66058.0,59391.0,63800.0,67833.0,71167.0,68000.0,67000.0,72667.0,73817.0,72567.0,68567.0,68917.0,70119.0,67119.0,67619.0,63500.0,63333.0,60000.0,61833.0,67583.0,74117.0,77200.0,74033.0,71833.0,71417.0,67000.0,66833.0,67500.0,69667.0,60500.0,55417.0,58250.0,62000.0,69750.0,68417.0,74667.0,71300.0,72600.0,69933.0,63300.0,58000.0,55667.0,62000.0,69667.0,77333.0,80000.0,82667.0,84567.0,83433.0,79267.0,76200.0,77567.0,74983.0,70150.0,70750.0,76417.0,81083.0,79083.0,80833.0,85417.0,86417.0,82917.0,72667.0,72583.0,72250.0,77833.0,77417.0,78667.0,77583.0,84000.0,88250.0,90083.0,84317.0,81983.0,79550.0,76233.0,73900.0,80000.0,81000.0,79000.0,73667.0,78667.0,83333.0,86250.0,85250.0,85250.0,83500.0,79167.0,83667.0,84417.0,90083.0,80250.0,85317.0,88650.0,95233.0,92083.0,88588.0,95172.0,94505.0,96100.0,84267.0,84933.0,80917.0,84583.0,83583.0,90167.0,95833.0,102000.0,100867.0,99533.0,96450.0,93583.0,92917.0,89083.0,86050.0,90717.0,94967.0,97983.0,105817.0,113983.0,121000.0,115800.0,113133.0,116300.0,113667.0,113167.0,107333.0,109833.0,110133.0,117717.0,121883.0,124917.0,126667.0,125833.0,120833.0,118333.0,118833.0,128000.0,123833.0,122833.0,127000.0,125333.0,128333.0,124167.0,132467.0,129717.0,126217.0,115750.0,112417.0,110417.0
394867,354,"Missoula, MT",msa,MT,215983.0,211833.0,215717.0,228350.0,225850.0,219967.0,211333.0,220833.0,224667.0,230333.0,230833.0,235167.0,232167.0,219500.0,214000.0,214000.0,211363.0,209030.0,210363.0,209833.0,202500.0,202167.0,200267.0,214583.0,206083.0,207050.0,204067.0,217067.0,222150.0,216317.0,216650.0,222000.0,227833.0,225597.0,216763.0,212763.0,205500.0,204812.0,207812.0,211478.0,214667.0,212333.0,214583.0,210583.0,210583.0,203333.0,202167.0,198500.0,206000.0,216500.0,218500.0,219333.0,215667.0,217000.0,210634.0,207495.0,210328.0,209194.0,206333.0,202167.0,216000.0,221333.0,233000.0,229833.0,234233.0,226867.0,225367.0,215967.0,214167.0,209000.0,210167.0,216083.0,221917.0,229083.0,229000.0,231667.0,239333.0,240667.0,233667.0,227633.0,225800.0,222300.0,216467.0,218467.0,228800.0,241833.0,244300.0,247058.0,244892.0,245833.0,246392.0,244392.0,234567.0,231417.0,231717.0,239800.0,247133.0,254667.0,263167.0,264167.0,257983.0,262983.0,273067.0,279500.0,272833.0,258583.0,262500.0,265833.0,276333.0,274667.0,278833.0,274250.0,278067.0,275400.0,279817.0,272667.0,272833.0,268421.0,271721.0,273388.0,276950.0,291733.0,296400.0,305750.0,297317.0,297650.0,294650.0,290667.0,297817.0,297817.0,306817.0,297667.0,295500.0,297453.0,309453.0,320953.0,324333.0,329833.0,329250.0,333400.0,324567.0,324150.0,321667.0,329300.0,329633.0,327967.0,327833.0,342500.0,364306.0,374640.0,381306.0,383333.0,407080.0,421025.0,440526.0,427778.0,427167.0,427500.0,457000.0,473417.0,485417.0,480583.0,472500.0,471833.0,466667.0,477567.0,482567.0,505900.0,525000.0,547525.0,570858.0,564192.0,557333.0,532750.0,538308.0,521808.0,509725.0,508121.0,516621.0
395237,355,"Wooster, OH",msa,OH,123900.0,127567.0,125483.0,122483.0,122983.0,121633.0,120317.0,115233.0,112250.0,117583.0,120000.0,131000.0,126083.0,125417.0,120417.0,122000.0,118833.0,118442.0,118692.0,119358.0,121250.0,117633.0,116633.0,110133.0,107667.0,108667.0,112833.0,120333.0,118667.0,119500.0,110583.0,120550.0,113633.0,114883.0,103083.0,102767.0,105267.0,113900.0,117133.0,121967.0,118967.0,118050.0,112300.0,106333.0,110417.0,113500.0,113667.0,114667.0,112333.0,116500.0,118250.0,123250.0,128583.0,123667.0,120000.0,114767.0,120600.0,126017.0,127583.0,126417.0,126667.0,130000.0,132750.0,131483.0,131133.0,127367.0,123300.0,118650.0,118733.0,116900.0,114567.0,116867.0,120700.0,125750.0,124217.0,128717.0,127633.0,127967.0,124800.0,123750.0,123583.0,123417.0,130167.0,130333.0,131667.0,128967.0,129867.0,133533.0,134650.0,133167.0,124583.0,123817.0,128900.0,127950.0,133633.0,132967.0,139000.0,134667.0,138967.0,144600.0,148100.0,144800.0,140917.0,138067.0,135967.0,132717.0,130717.0,133483.0,134983.0,138083.0,138083.0,143283.0,146367.0,145100.0,140900.0,139400.0,136667.0,141333.0,137333.0,142667.0,144000.0,148500.0,149833.0,148733.0,144683.0,139600.0,136767.0,141150.0,142900.0,146167.0,143833.0,144167.0,145083.0,148500.0,156583.0,156133.0,159550.0,153767.0,152133.0,148450.0,149483.0,151483.0,154567.0,154567.0,156400.0,153000.0,155967.0,160467.0,170383.0,175083.0,176900.0,178817.0,173817.0,169167.0,163333.0,167333.0,172333.0,180000.0,185000.0,186167.0,183917.0,182917.0,,,,,291667.0,298333.0,319333.0,341333.0,357333.0,355667.0,360333.0,352167.0,376167.0,372833.0,382000.0,305333.0,245333.0
